time,I_L2
3.0080000000e-02,-2.2458838312e+01
3.0084000000e-02,-2.0268674140e+01
3.0088000000e-02,-1.7872708781e+01
3.0092000000e-02,-1.5534326286e+01
3.0096000000e-02,-1.3269070269e+01
3.0100000000e-02,-1.1101775933e+01
3.0104000000e-02,-9.0543929965e+00
3.0108000000e-02,-7.1457183201e+00
3.0112000000e-02,-5.3911911330e+00
3.0116000000e-02,-3.9333553824e+00
3.0120000000e-02,-3.1452318281e+00
3.0124000000e-02,-3.3727930336e+00
3.0128000000e-02,-4.8305720765e+00
3.0132000000e-02,-7.3505205098e+00
3.0136000000e-02,-1.0449953113e+01
3.0140000000e-02,-1.3743176552e+01
3.0144000000e-02,-1.7051128968e+01
3.0148000000e-02,-2.0307033817e+01
3.0152000000e-02,-2.3441567654e+01
3.0156000000e-02,-2.6389555647e+01
3.0160000000e-02,-2.9090925826e+01
3.0164000000e-02,-3.1429095063e+01
3.0168000000e-02,-3.3111077033e+01
3.0172000000e-02,-3.3737945352e+01
3.0176000000e-02,-3.3122490231e+01
3.0180000000e-02,-3.1516677701e+01
3.0184000000e-02,-2.9344773167e+01
3.0188000000e-02,-2.7009672040e+01
3.0192000000e-02,-2.4760400572e+01
3.0196000000e-02,-2.2599616118e+01
3.0200000000e-02,-2.0539432889e+01
3.0204000000e-02,-1.8589518085e+01
3.0208000000e-02,-1.6757016135e+01
3.0212000000e-02,-1.5046518161e+01
3.0216000000e-02,-1.3589505345e+01
3.0220000000e-02,-1.2748149209e+01
3.0224000000e-02,-1.2861126867e+01
3.0228000000e-02,-1.4184456642e+01
3.0232000000e-02,-1.6628551875e+01
3.0236000000e-02,-1.9695281476e+01
3.0240000000e-02,-2.2988670724e+01
3.0244000000e-02,-2.6320158832e+01
3.0248000000e-02,-2.9611220431e+01
3.0252000000e-02,-3.2781138356e+01
3.0256000000e-02,-3.5753776576e+01
3.0260000000e-02,-3.8458703982e+01
3.0264000000e-02,-4.0770907284e+01
3.0268000000e-02,-4.2390738986e+01
3.0272000000e-02,-4.2911265551e+01
3.0276000000e-02,-4.2185990959e+01
3.0280000000e-02,-4.0544322599e+01
3.0284000000e-02,-3.8393836608e+01
3.0288000000e-02,-3.6123362451e+01
3.0292000000e-02,-3.3966723322e+01
3.0296000000e-02,-3.1913697681e+01
3.0300000000e-02,-2.9963652555e+01
3.0304000000e-02,-2.8113952063e+01
3.0308000000e-02,-2.6360073422e+01
3.0312000000e-02,-2.4695750686e+01
3.0316000000e-02,-2.3240968681e+01
3.0320000000e-02,-2.2346299600e+01
3.0324000000e-02,-2.2343243096e+01
3.0328000000e-02,-2.3529252557e+01
3.0332000000e-02,-2.5893058903e+01
3.0336000000e-02,-2.8921257140e+01
3.0340000000e-02,-3.2208198203e+01
3.0344000000e-02,-3.5556766109e+01
3.0348000000e-02,-3.8876778535e+01
3.0352000000e-02,-4.2076246779e+01
3.0356000000e-02,-4.5068185513e+01
3.0360000000e-02,-4.7771904585e+01
3.0364000000e-02,-5.0054477970e+01
3.0368000000e-02,-5.1610422444e+01
3.0372000000e-02,-5.2024745244e+01
3.0376000000e-02,-5.1191470053e+01
3.0380000000e-02,-4.9517110305e+01
3.0384000000e-02,-4.7392491389e+01
3.0388000000e-02,-4.5191852686e+01
3.0392000000e-02,-4.3132951618e+01
3.0396000000e-02,-4.1192673694e+01
3.0400000000e-02,-3.9357589989e+01
3.0404000000e-02,-3.7612717575e+01
3.0408000000e-02,-3.5941827851e+01
3.0412000000e-02,-3.4327765026e+01
3.0416000000e-02,-3.2878562147e+01
3.0420000000e-02,-3.1932422132e+01
3.0424000000e-02,-3.1813763274e+01
3.0428000000e-02,-3.2819242937e+01
3.0432000000e-02,-3.4984147198e+01
3.0436000000e-02,-3.7864377344e+01
3.0440000000e-02,-4.1042934141e+01
3.0444000000e-02,-4.4316412163e+01
3.0448000000e-02,-4.7584180374e+01
3.0452000000e-02,-5.0743996713e+01
3.0456000000e-02,-5.3698806873e+01
3.0460000000e-02,-5.6358199326e+01
3.0464000000e-02,-5.8582058629e+01
3.0468000000e-02,-6.0059870504e+01
3.0472000000e-02,-6.0410409824e+01
3.0476000000e-02,-5.9599056361e+01
3.0480000000e-02,-5.8023968116e+01
3.0484000000e-02,-5.6060641477e+01
3.0488000000e-02,-5.4065927812e+01
3.0492000000e-02,-5.2238465181e+01
3.0496000000e-02,-5.0540153919e+01
3.0500000000e-02,-4.8942789134e+01
3.0504000000e-02,-4.7417239801e+01
3.0508000000e-02,-4.5933973498e+01
3.0512000000e-02,-4.4463569431e+01
3.0516000000e-02,-4.3100545073e+01
3.0520000000e-02,-4.2169099822e+01
3.0524000000e-02,-4.1986047054e+01
3.0528000000e-02,-4.2841861999e+01
3.0532000000e-02,-4.4814306292e+01
3.0536000000e-02,-4.7538613523e+01
3.0540000000e-02,-5.0587129759e+01
3.0544000000e-02,-5.3751826474e+01
3.0548000000e-02,-5.6922625332e+01
3.0552000000e-02,-5.9988220531e+01
3.0556000000e-02,-6.2842802758e+01
3.0560000000e-02,-6.5387650903e+01
3.0564000000e-02,-6.7477369266e+01
3.0568000000e-02,-6.8798684182e+01
3.0572000000e-02,-6.9010423131e+01
3.0576000000e-02,-6.8154154922e+01
3.0580000000e-02,-6.6610924020e+01
3.0584000000e-02,-6.4742545752e+01
3.0588000000e-02,-6.2889185142e+01
3.0592000000e-02,-6.1230666534e+01
3.0596000000e-02,-5.9714974590e+01
3.0600000000e-02,-5.8300070266e+01
3.0604000000e-02,-5.6943514336e+01
3.0608000000e-02,-5.5603197950e+01
3.0612000000e-02,-5.4238041895e+01
3.0616000000e-02,-5.2929103493e+01
3.0620000000e-02,-5.1986186017e+01
3.0624000000e-02,-5.1718824256e+01
3.0628000000e-02,-5.2411483958e+01
3.0632000000e-02,-5.4184171030e+01
3.0636000000e-02,-5.6750892073e+01
3.0640000000e-02,-5.9673677813e+01
3.0644000000e-02,-6.2740417968e+01
3.0648000000e-02,-6.5831194655e+01
3.0652000000e-02,-6.8825193769e+01
3.0656000000e-02,-7.1607326528e+01
3.0660000000e-02,-7.4069969520e+01
3.0664000000e-02,-7.6062222616e+01
3.0668000000e-02,-7.7268103248e+01
3.0672000000e-02,-7.7385371894e+01
3.0676000000e-02,-7.6530456356e+01
3.0680000000e-02,-7.5066521300e+01
3.0684000000e-02,-7.3340916938e+01
3.0688000000e-02,-7.1675934800e+01
3.0692000000e-02,-7.0231114147e+01
3.0696000000e-02,-6.8939947768e+01
3.0700000000e-02,-6.7746017836e+01
3.0704000000e-02,-6.6593108861e+01
3.0708000000e-02,-6.5426149284e+01
3.0712000000e-02,-6.4192100599e+01
3.0716000000e-02,-6.2957925029e+01
3.0720000000e-02,-6.2018167292e+01
3.0724000000e-02,-6.1675153096e+01
3.0728000000e-02,-6.2207470023e+01
3.0732000000e-02,-6.3777257910e+01
3.0736000000e-02,-6.6177021732e+01
3.0740000000e-02,-6.8959375425e+01
3.0744000000e-02,-7.1909392120e+01
3.0748000000e-02,-7.4897804265e+01
3.0752000000e-02,-7.7794859236e+01
3.0756000000e-02,-8.0476789343e+01
3.0760000000e-02,-8.2827689010e+01
3.0764000000e-02,-8.4692203773e+01
3.0768000000e-02,-8.5753005263e+01
3.0772000000e-02,-8.5746956406e+01
3.0776000000e-02,-8.4865262122e+01
3.0780000000e-02,-8.3453753128e+01
3.0784000000e-02,-8.1845790806e+01
3.0788000000e-02,-8.0345802003e+01
3.0792000000e-02,-7.9092682653e+01
3.0796000000e-02,-7.8005864227e+01
3.0800000000e-02,-7.7014898272e+01
3.0804000000e-02,-7.6050092526e+01
3.0808000000e-02,-7.5043660195e+01
3.0812000000e-02,-7.3930796606e+01
3.0816000000e-02,-7.2764088032e+01
3.0820000000e-02,-7.1822170694e+01
3.0824000000e-02,-7.1400294228e+01
3.0828000000e-02,-7.1771224513e+01
3.0832000000e-02,-7.3138871896e+01
3.0836000000e-02,-7.5373553451e+01
3.0840000000e-02,-7.8018927285e+01
3.0844000000e-02,-8.0857969798e+01
3.0848000000e-02,-8.3751926393e+01
3.0852000000e-02,-8.6561973490e+01
3.0856000000e-02,-8.9155502657e+01
3.0860000000e-02,-9.1408138678e+01
3.0864000000e-02,-9.3160281984e+01
3.0868000000e-02,-9.4093763388e+01
3.0872000000e-02,-9.3983820491e+01
3.0876000000e-02,-9.3095436283e+01
3.0880000000e-02,-9.1756856074e+01
3.0884000000e-02,-9.0287169745e+01
3.0888000000e-02,-8.8972246377e+01
3.0892000000e-02,-8.7929344683e+01
3.0896000000e-02,-8.7063695533e+01
3.0900000000e-02,-8.6290677764e+01
3.0904000000e-02,-8.5527016356e+01
3.0908000000e-02,-8.4692139903e+01
3.0912000000e-02,-8.3709444680e+01
3.0916000000e-02,-8.2616729284e+01
3.0920000000e-02,-8.1676033874e+01
3.0924000000e-02,-8.1175708095e+01
3.0928000000e-02,-8.1382880072e+01
3.0932000000e-02,-8.2542055336e+01
3.0936000000e-02,-8.4600148456e+01
3.0940000000e-02,-8.7094625502e+01
3.0944000000e-02,-8.9807438069e+01
3.0948000000e-02,-9.2590699750e+01
3.0952000000e-02,-9.5296911498e+01
3.0956000000e-02,-9.7785015700e+01
3.0960000000e-02,-9.9922548675e+01
3.0964000000e-02,-1.0154644508e+02
3.0968000000e-02,-1.0233973550e+02
3.0972000000e-02,-1.0211654308e+02
3.0976000000e-02,-1.0121313284e+02
3.0980000000e-02,-9.9940478914e+01
3.0984000000e-02,-9.8603558634e+01
3.0988000000e-02,-9.7469396958e+01
3.0992000000e-02,-9.6632986962e+01
3.0996000000e-02,-9.5985529262e+01
3.1000000000e-02,-9.5428345695e+01
3.1004000000e-02,-9.4864675614e+01
3.1008000000e-02,-9.4201240583e+01
3.1012000000e-02,-9.3349695220e+01
3.1016000000e-02,-9.2332676891e+01
3.1020000000e-02,-9.1394928563e+01
3.1024000000e-02,-9.0818001702e+01
3.1028000000e-02,-9.0863447156e+01
3.1032000000e-02,-9.1771860968e+01
3.1036000000e-02,-9.3532984298e+01
3.1040000000e-02,-9.5767035780e+01
3.1044000000e-02,-9.8253408113e+01
3.1048000000e-02,-1.0083650474e+02
3.1052000000e-02,-1.0336137740e+02
3.1056000000e-02,-1.0567950056e+02
3.1060000000e-02,-1.0765105048e+02
3.1064000000e-02,-1.0911037869e+02
3.1068000000e-02,-1.0978673843e+02
3.1072000000e-02,-1.0956552401e+02
3.1076000000e-02,-1.0876473079e+02
3.1080000000e-02,-1.0767996876e+02
3.1084000000e-02,-1.0659999121e+02
3.1088000000e-02,-1.0577049411e+02
3.1092000000e-02,-1.0526148364e+02
3.1096000000e-02,-1.0494833382e+02
3.1100000000e-02,-1.0471662155e+02
3.1104000000e-02,-1.0445458138e+02
3.1108000000e-02,-1.0405489712e+02
3.1112000000e-02,-1.0341635527e+02
3.1116000000e-02,-1.0254511553e+02
3.1120000000e-02,-1.0166722716e+02
3.1124000000e-02,-1.0105708829e+02
3.1128000000e-02,-1.0097052260e+02
3.1132000000e-02,-1.0164430270e+02
3.1136000000e-02,-1.0311079229e+02
3.1140000000e-02,-1.0507299111e+02
3.1144000000e-02,-1.0730929672e+02
3.1148000000e-02,-1.0965730192e+02
3.1152000000e-02,-1.1195570295e+02
3.1156000000e-02,-1.1404973375e+02
3.1160000000e-02,-1.1579354611e+02
3.1164000000e-02,-1.1702073192e+02
3.1168000000e-02,-1.1750843331e+02
3.1172000000e-02,-1.1721381006e+02
3.1176000000e-02,-1.1643814090e+02
3.1180000000e-02,-1.1546316062e+02
3.1184000000e-02,-1.1456284537e+02
3.1188000000e-02,-1.1396253810e+02
3.1192000000e-02,-1.1370784414e+02
3.1196000000e-02,-1.1365960606e+02
3.1200000000e-02,-1.1368880783e+02
3.1204000000e-02,-1.1366970901e+02
3.1208000000e-02,-1.1348185021e+02
3.1212000000e-02,-1.1301189878e+02
3.1216000000e-02,-1.1224973146e+02
3.1220000000e-02,-1.1140244063e+02
3.1224000000e-02,-1.1073765234e+02
3.1228000000e-02,-1.1050566403e+02
3.1232000000e-02,-1.1093948335e+02
3.1236000000e-02,-1.1211345636e+02
3.1240000000e-02,-1.1381257342e+02
3.1244000000e-02,-1.1581474562e+02
3.1248000000e-02,-1.1795031549e+02
3.1252000000e-02,-1.2005112117e+02
3.1256000000e-02,-1.2195556624e+02
3.1260000000e-02,-1.2351111394e+02
3.1264000000e-02,-1.2455027328e+02
3.1268000000e-02,-1.2489744590e+02
3.1272000000e-02,-1.2457967301e+02
3.1276000000e-02,-1.2388076038e+02
3.1280000000e-02,-1.2306776599e+02
3.1284000000e-02,-1.2239910585e+02
3.1288000000e-02,-1.2207861679e+02
3.1292000000e-02,-1.2212609274e+02
3.1296000000e-02,-1.2238729150e+02
3.1300000000e-02,-1.2271809140e+02
3.1304000000e-02,-1.2297834714e+02
3.1308000000e-02,-1.2303411339e+02
3.1312000000e-02,-1.2275968546e+02
3.1316000000e-02,-1.2212809939e+02
3.1320000000e-02,-1.2132672704e+02
3.1324000000e-02,-1.2061654077e+02
3.1328000000e-02,-1.2024249388e+02
3.1332000000e-02,-1.2043410392e+02
3.1336000000e-02,-1.2130745554e+02
3.1340000000e-02,-1.2272930592e+02
3.1344000000e-02,-1.2447842783e+02
3.1348000000e-02,-1.2637849074e+02
3.1352000000e-02,-1.2825513600e+02
3.1356000000e-02,-1.2994063371e+02
3.1360000000e-02,-1.3127647805e+02
3.1364000000e-02,-1.3209522008e+02
3.1368000000e-02,-1.3226933553e+02
3.1372000000e-02,-1.3189530124e+02
3.1376000000e-02,-1.3124020901e+02
3.1380000000e-02,-1.3055711664e+02
3.1384000000e-02,-1.3008951834e+02
3.1388000000e-02,-1.3001993966e+02
3.1392000000e-02,-1.3034220574e+02
3.1396000000e-02,-1.3088756263e+02
3.1400000000e-02,-1.3149726590e+02
3.1404000000e-02,-1.3201718764e+02
3.1408000000e-02,-1.3230025314e+02
3.1412000000e-02,-1.3220867290e+02
3.1416000000e-02,-1.3169846752e+02
3.1420000000e-02,-1.3093674883e+02
3.1424000000e-02,-1.3017800527e+02
3.1428000000e-02,-1.2966192339e+02
3.1432000000e-02,-1.2961455160e+02
3.1436000000e-02,-1.3019303274e+02
3.1440000000e-02,-1.3134506444e+02
3.1444000000e-02,-1.3285099354e+02
3.1448000000e-02,-1.3452766666e+02
3.1452000000e-02,-1.3619437971e+02
3.1456000000e-02,-1.3767709014e+02
3.1460000000e-02,-1.3881111756e+02
3.1464000000e-02,-1.3942921774e+02
3.1468000000e-02,-1.3945173145e+02
3.1472000000e-02,-1.3904308358e+02
3.1476000000e-02,-1.3845347337e+02
3.1480000000e-02,-1.3792172949e+02
3.1484000000e-02,-1.3767620709e+02
3.1488000000e-02,-1.3787752777e+02
3.1492000000e-02,-1.3849268101e+02
3.1496000000e-02,-1.3933833646e+02
3.1500000000e-02,-1.4024106360e+02
3.1504000000e-02,-1.4103272465e+02
3.1508000000e-02,-1.4155312372e+02
3.1512000000e-02,-1.4165242865e+02
3.1516000000e-02,-1.4126933478e+02
3.1520000000e-02,-1.4055012623e+02
3.1524000000e-02,-1.3974303674e+02
3.1528000000e-02,-1.3908271831e+02
3.1532000000e-02,-1.3879201473e+02
3.1536000000e-02,-1.3906872985e+02
3.1540000000e-02,-1.3994099422e+02
3.1544000000e-02,-1.4119190384e+02
3.1548000000e-02,-1.4263185939e+02
3.1552000000e-02,-1.4407423351e+02
3.1556000000e-02,-1.4533909646e+02
3.1560000000e-02,-1.4625601457e+02
3.1564000000e-02,-1.4665874273e+02
3.1568000000e-02,-1.4651586241e+02
3.1572000000e-02,-1.4605881338e+02
3.1576000000e-02,-1.4552134113e+02
3.1580000000e-02,-1.4512840107e+02
3.1584000000e-02,-1.4509353892e+02
3.1588000000e-02,-1.4555538717e+02
3.1592000000e-02,-1.4645369212e+02
3.1596000000e-02,-1.4759087158e+02
3.1600000000e-02,-1.4877907219e+02
3.1604000000e-02,-1.4983637955e+02
3.1608000000e-02,-1.5058967687e+02
3.1612000000e-02,-1.5087725448e+02
3.1616000000e-02,-1.5062761719e+02
3.1620000000e-02,-1.4997856220e+02
3.1624000000e-02,-1.4917032793e+02
3.1628000000e-02,-1.4843113253e+02
3.1632000000e-02,-1.4797895906e+02
3.1636000000e-02,-1.4802468379e+02
3.1640000000e-02,-1.4864783405e+02
3.1644000000e-02,-1.4967007045e+02
3.1648000000e-02,-1.5089364490e+02
3.1652000000e-02,-1.5212602972e+02
3.1656000000e-02,-1.5318153091e+02
3.1660000000e-02,-1.5388417890e+02
3.1664000000e-02,-1.5408700840e+02
3.1668000000e-02,-1.5381294221e+02
3.1672000000e-02,-1.5331133144e+02
3.1676000000e-02,-1.5280293371e+02
3.1680000000e-02,-1.5250039034e+02
3.1684000000e-02,-1.5260436893e+02
3.1688000000e-02,-1.5324077693e+02
3.1692000000e-02,-1.5433690205e+02
3.1696000000e-02,-1.5568187558e+02
3.1700000000e-02,-1.5707493528e+02
3.1704000000e-02,-1.5832179804e+02
3.1708000000e-02,-1.5923770803e+02
3.1712000000e-02,-1.5965021666e+02
3.1716000000e-02,-1.5948463818e+02
3.1720000000e-02,-1.5888161877e+02
3.1724000000e-02,-1.5807249736e+02
3.1728000000e-02,-1.5727829861e+02
3.1732000000e-02,-1.5671101364e+02
3.1736000000e-02,-1.5659783537e+02
3.1740000000e-02,-1.5706465355e+02
3.1744000000e-02,-1.5794833700e+02
3.1748000000e-02,-1.5904272811e+02
3.1752000000e-02,-1.6014819510e+02
3.1756000000e-02,-1.6107218768e+02
3.1760000000e-02,-1.6163223467e+02
3.1764000000e-02,-1.6168831863e+02
3.1768000000e-02,-1.6130162384e+02
3.1772000000e-02,-1.6075007427e+02
3.1776000000e-02,-1.6024218612e+02
3.1780000000e-02,-1.5997980783e+02
3.1784000000e-02,-1.6015256154e+02
3.1788000000e-02,-1.6088175067e+02
3.1792000000e-02,-1.6209505430e+02
3.1796000000e-02,-1.6356928069e+02
3.1800000000e-02,-1.6509217650e+02
3.1804000000e-02,-1.6645839820e+02
3.1808000000e-02,-1.6747273146e+02
3.1812000000e-02,-1.6795302623e+02
3.1816000000e-02,-1.6782190355e+02
3.1820000000e-02,-1.6722290314e+02
3.1824000000e-02,-1.6637910853e+02
3.1828000000e-02,-1.6550479984e+02
3.1832000000e-02,-1.6480626276e+02
3.1836000000e-02,-1.6452747461e+02
3.1840000000e-02,-1.6484048484e+02
3.1844000000e-02,-1.6559575316e+02
3.1848000000e-02,-1.6657851191e+02
3.1852000000e-02,-1.6758163955e+02
3.1856000000e-02,-1.6840523870e+02
3.1860000000e-02,-1.6885975251e+02
3.1864000000e-02,-1.6881067821e+02
3.1868000000e-02,-1.6835572949e+02
3.1872000000e-02,-1.6780141794e+02
3.1876000000e-02,-1.6734326795e+02
3.1880000000e-02,-1.6717160620e+02
3.1884000000e-02,-1.6746428354e+02
3.1888000000e-02,-1.6833690423e+02
3.1892000000e-02,-1.6971618252e+02
3.1896000000e-02,-1.7136605553e+02
3.1900000000e-02,-1.7306225680e+02
3.1904000000e-02,-1.7458792785e+02
3.1908000000e-02,-1.7573701406e+02
3.1912000000e-02,-1.7631735875e+02
3.1916000000e-02,-1.7624827303e+02
3.1920000000e-02,-1.7567536129e+02
3.1924000000e-02,-1.7481348538e+02
3.1928000000e-02,-1.7387027159e+02
3.1932000000e-02,-1.7304647829e+02
3.1936000000e-02,-1.7260344831e+02
3.1940000000e-02,-1.7275950553e+02
3.1944000000e-02,-1.7337765172e+02
3.1948000000e-02,-1.7423510037e+02
3.1952000000e-02,-1.7511782609e+02
3.1956000000e-02,-1.7581922336e+02
3.1960000000e-02,-1.7614332906e+02
3.1964000000e-02,-1.7596108078e+02
3.1968000000e-02,-1.7540639900e+02
3.1972000000e-02,-1.7481586882e+02
3.1976000000e-02,-1.7437281144e+02
3.1980000000e-02,-1.7425684026e+02
3.1984000000e-02,-1.7463482112e+02
3.1988000000e-02,-1.7561701990e+02
3.1992000000e-02,-1.7712920823e+02
3.1996000000e-02,-1.7892320071e+02
3.2000000000e-02,-1.8076337981e+02
3.2004000000e-02,-1.8242197338e+02
3.2008000000e-02,-1.8368261914e+02
3.2012000000e-02,-1.8434361117e+02
3.2016000000e-02,-1.8432093140e+02
3.2020000000e-02,-1.8376184923e+02
3.2024000000e-02,-1.8287331365e+02
3.2028000000e-02,-1.8185649812e+02
3.2032000000e-02,-1.8090676185e+02
3.2036000000e-02,-1.8030316919e+02
3.2040000000e-02,-1.8031003589e+02
3.2044000000e-02,-1.8080136012e+02
3.2048000000e-02,-1.8154633133e+02
3.2052000000e-02,-1.8232390330e+02
3.2056000000e-02,-1.8292060843e+02
3.2060000000e-02,-1.8313389037e+02
3.2064000000e-02,-1.8283911890e+02
3.2068000000e-02,-1.8220509630e+02
3.2072000000e-02,-1.8159895012e+02
3.2076000000e-02,-1.8119160854e+02
3.2080000000e-02,-1.8115181405e+02
3.2084000000e-02,-1.8163529733e+02
3.2088000000e-02,-1.8274644935e+02
3.2092000000e-02,-1.8440927787e+02
3.2096000000e-02,-1.8636346155e+02
3.2100000000e-02,-1.8836201199e+02
3.2104000000e-02,-1.9016625229e+02
3.2108000000e-02,-1.9154954891e+02
3.2112000000e-02,-1.9230070901e+02
3.2116000000e-02,-1.9233207022e+02
3.2120000000e-02,-1.9179197294e+02
3.2124000000e-02,-1.9087968316e+02
3.2128000000e-02,-1.8979014597e+02
3.2132000000e-02,-1.8871357180e+02
3.2136000000e-02,-1.8794729626e+02
3.2140000000e-02,-1.8780159759e+02
3.2144000000e-02,-1.8816029186e+02
3.2148000000e-02,-1.8878499529e+02
3.2152000000e-02,-1.8944803897e+02
3.2156000000e-02,-1.8992950377e+02
3.2160000000e-02,-1.9002065561e+02
3.2164000000e-02,-1.8960090678e+02
3.2168000000e-02,-1.8887322013e+02
3.2172000000e-02,-1.8823634696e+02
3.2176000000e-02,-1.8784928034e+02
3.2180000000e-02,-1.8787036315e+02
3.2184000000e-02,-1.8844464285e+02
3.2188000000e-02,-1.8967065967e+02
3.2192000000e-02,-1.9147034867e+02
3.2196000000e-02,-1.9357171048e+02
3.2200000000e-02,-1.9571677938e+02
3.2204000000e-02,-1.9765633349e+02
3.2208000000e-02,-1.9915378915e+02
3.2212000000e-02,-1.9998874498e+02
3.2216000000e-02,-2.0006972041e+02
3.2220000000e-02,-1.9954560068e+02
3.2224000000e-02,-1.9860820743e+02
3.2228000000e-02,-1.9744642399e+02
3.2232000000e-02,-1.9624657846e+02
3.2236000000e-02,-1.9532547672e+02
3.2240000000e-02,-1.9503677024e+02
3.2244000000e-02,-1.9527268371e+02
3.2248000000e-02,-1.9578735995e+02
3.2252000000e-02,-1.9634652593e+02
3.2256000000e-02,-1.9672382160e+02
3.2260000000e-02,-1.9670433796e+02
3.2264000000e-02,-1.9617071226e+02
3.2268000000e-02,-1.9535775456e+02
3.2272000000e-02,-1.9469562680e+02
3.2276000000e-02,-1.9433373904e+02
3.2280000000e-02,-1.9442008025e+02
3.2284000000e-02,-1.9508916622e+02
3.2288000000e-02,-1.9643343216e+02
3.2292000000e-02,-1.9837217996e+02
3.2296000000e-02,-2.0062198179e+02
3.2300000000e-02,-2.0291411543e+02
3.2304000000e-02,-2.0498903873e+02
3.2308000000e-02,-2.0660044259e+02
3.2312000000e-02,-2.0751893799e+02
3.2316000000e-02,-2.0764902879e+02
3.2320000000e-02,-2.0713962950e+02
3.2324000000e-02,-2.0617541158e+02
3.2328000000e-02,-2.0493945203e+02
3.2332000000e-02,-2.0363609185e+02
3.2336000000e-02,-2.0261828075e+02
3.2340000000e-02,-2.0223947085e+02
3.2344000000e-02,-2.0240017811e+02
3.2348000000e-02,-2.0284674276e+02
3.2352000000e-02,-2.0333799363e+02
3.2356000000e-02,-2.0364094609e+02
3.2360000000e-02,-2.0353444206e+02
3.2364000000e-02,-2.0290355499e+02
3.2368000000e-02,-2.0199222963e+02
3.2372000000e-02,-2.0124669122e+02
3.2376000000e-02,-2.0085058101e+02
3.2380000000e-02,-2.0094091114e+02
3.2384000000e-02,-2.0164297978e+02
3.2388000000e-02,-2.0304398301e+02
3.2392000000e-02,-2.0506109043e+02
3.2396000000e-02,-2.0740069395e+02
3.2400000000e-02,-2.0978444819e+02
3.2404000000e-02,-2.1194352981e+02
3.2408000000e-02,-2.1362283494e+02
3.2412000000e-02,-2.1458479729e+02
3.2416000000e-02,-2.1473017094e+02
3.2420000000e-02,-2.1420771830e+02
3.2424000000e-02,-2.1319546987e+02
3.2428000000e-02,-2.1187104030e+02
3.2432000000e-02,-2.1045721016e+02
3.2436000000e-02,-2.0934352996e+02
3.2440000000e-02,-2.0888233002e+02
3.2444000000e-02,-2.0898076545e+02
3.2448000000e-02,-2.0937726517e+02
3.2452000000e-02,-2.0982349605e+02
3.2456000000e-02,-2.1007951212e+02
3.2460000000e-02,-2.0991750487e+02
3.2464000000e-02,-2.0922369709e+02
3.2468000000e-02,-2.0824921453e+02
3.2472000000e-02,-2.0745623112e+02
3.2476000000e-02,-2.0706259286e+02
3.2480000000e-02,-2.0719389512e+02
3.2484000000e-02,-2.0796580715e+02
3.2488000000e-02,-2.0945947579e+02
3.2492000000e-02,-2.1158883995e+02
3.2496000000e-02,-2.1404987222e+02
3.2500000000e-02,-2.1655437508e+02
3.2504000000e-02,-2.1882406484e+02
